what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1330509164364
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330509176722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330509179662
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1330509183956
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1330509188222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330509200880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330509265229
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330509268381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330509774704
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1330509774714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330509852219
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330509897330
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1330509897343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330509926857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330509936568
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1330509936581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330509964606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330509991702
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1330509991712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330509993052
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330510005682
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330510007568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330510060615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1330510060626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330510070951
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330510071073
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavadocView",1330510071189
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavadocView",1330510071219
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1330510075487
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavadocView",1330510080683
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1330510080731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330510093512
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330510217045
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1330510217051
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330510237516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330510280287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1330510280297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330510306625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330510314708
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330510317669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330510369284
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1330510369292
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1330510382951
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1330510384246
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1330510397327
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1330510397638
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1330510404621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330510407281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330510412854
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330510414068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330510560827
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1330510560836
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330510576708
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330510582438
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1330510582446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330510583658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330510678394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330510680613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330510682842
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1330510682852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330510683305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330511191850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330511207140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330511405980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330511408166
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330511997606
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1330511997618
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330512008896
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330512638973
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330512649838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330512846227
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330512855526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330519060042
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330519061539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330519061795
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1330519068484
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deleteNextWord",1330519069471
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deleteNextWord",1330519069874
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deleteNextWord",1330519071298
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deleteNextWord",1330519071526
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.scroll.lineDown",1330519072229
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.scroll.lineDown",1330519072813
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.scroll.lineDown",1330519073031
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.scroll.lineDown",1330519073229
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deleteNextWord",1330519074001
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deleteNextWord",1330519074190
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1330519075295
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1330519075485
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1330519075736
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deleteNextWord",1330519077675
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deleteNextWord",1330519077860
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1330519079324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330519083425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330519110330
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1330519113024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330519145204
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330520629119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330520651681
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330520797924
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1330520801114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330520917091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330520923210
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1330520967426
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1330521019020
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1330521061696
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1330521061961
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1330521062089
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1330521079082
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1330521098482
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1330521120359
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1330521120529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1330521120706
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1330521120907
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1330521121305
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1330521121555
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1330521190874
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1330521199704
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1330521202138
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1330521205902
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1330521208615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1330521211086
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.indent",1330521211239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1330521217196
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1330521231657
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deleteNextWord",1330521234603
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deleteNextWord",1330521234754
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deleteNextWord",1330521235090
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deleteNextWord",1330521238755
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deleteNextWord",1330521242214
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deleteNextWord",1330521242661
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1330521246060
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1330521257172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330521280425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1330521284964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1330521354679
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1330521360396
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1330521398072
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1330521412919
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1330521413208
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1330521413356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1330521429130
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1330521429363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1330521429504
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1330521473517
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1330521475217
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1330521484123
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1330521488316
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.indent",1330521488523
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1330521521308
